createdAtBlockNumber,createdAtTimestamp,id,reserve0,reserve1,reserveETH,reserveUSD,totalSupply,txCount,reserve00,reserve11,token0.id,token0.name,token0.symbol,token0.totalLiquidity,token0.txCount,token1.id,token1.name,token1.symbol,token1.totalLiquidity,token1.txCount,token00.id,token00.name,token00.symbol,token00.totalLiquidity,token00.txCount,token11.id,token11.name,token11.symbol,token11.totalLiquidity,token11.txCount,initial_Liquidity_Eth,initial_Liquidity_Token,last_transaction_timestamp,last_transaction_date,mint_count,swap_count,burn_count,mint_mean_period,swap_mean_period,burn_mean_period,swapIn,swapOut,token_burn_ratio,lp_avg,lp_std,creator_holding_ratio,lp_lock_ratio,is_MEV,active_period,rugpull_method,rugpull_timestamp,rugpull_timestamp_date,before_rugpull_Eth,after_rugpull_Eth,rugpull_change,rugpull_proceeding_hour,is_rugpull
19727041,2024-4-24,0xc1122d31633ef86e61a4b42dfad55e3bb5d43553,4.87e-07,2e-15,2e-15,6.4969e-12,0.0,53,4.87e-07,2e-15,0x8a5ab11ff11f8059a2818f20a792acd6fce74660,GHOST PEPE,GOPE,4.87e-07,53,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,294793.8794623402,168239334,0x8a5ab11ff11f8059a2818f20a792acd6fce74660,GHOST PEPE,GOPE,4.87e-07,53,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,294793.8794623402,168239334,0.5,385000000.0,1713984683,2024-04-24 18:51:23,1,51,1,0,380,1092,35,16,50.0,3.571428571428572,53.511228861667085,6.41,50.0,True,1092,burn,1713984683,2024-04-24 18:51:23,0.90736659646011,2.069e-15,-0.9999999999999976,0.30333333333333334h,True
19727021,2024-4-24,0xd51f0263582cf756acc870a4f94b02a98c0c31e5,760965.9931307667,1.3207186430396876,1.3207186430396876,4103.102502386686,1000.0,94,760965.9931307667,1.3207186430396876,0x3935b6630d142443d4e5027e5efd938d3d017517,BlockchainGPT,BGPT,760965.9931307667,94,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,294793.8794623402,168239334,0x3935b6630d142443d4e5027e5efd938d3d017517,BlockchainGPT,BGPT,760965.9931307667,94,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,294793.8794623402,168239334,1.0,1000000.0,1714814483,2024-05-04 09:21:23,1,93,0,0,70583,0,41,52,0.0,6.25,72.28140078886129,0.0,0.0,True,831132,,0,1970-01-01 00:00:00,0.0,0.0,,0.0h,False
19726989,2024-4-24,0x7a6cf595fcff15938ea5b3a80a0162c6a4cdd4a1,3.052e-13,0.0,0.0,2.5e-14,0.0,17,3.052e-13,0.0,0x3e263456df3edad032cf9f745d9480b3d0dee6e6,Smart AI,SMART,3.052e-13,17,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,294793.8794623402,168239334,0x3e263456df3edad032cf9f745d9480b3d0dee6e6,Smart AI,SMART,3.052e-13,17,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,294793.8794623402,168239334,3.0,850000.0,1714047383,2024-04-25 12:16:23,1,15,1,0,3244,64416,15,0,0.0,7.142857142857143,60.30705170802404,63.75,0.0,True,64416,burn,1714047383,2024-04-25 12:16:23,5.239078966553372,4e-18,-1.0,17.893333333333334h,True
19726919,2024-4-24,0x377b239465328c4e94d792280dd8a0286d458218,46649891.60698252,49.18527237378739,98.37054474757478,373989.78775289113,47434.164902525685,1152,46649891.60698252,49.18527237378739,0x2d618d7cf1de4911684336d5f973c113ea452cc3,LLM Protocol,LLM,46649891.60698252,1152,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,294793.8794623402,168239334,0x2d618d7cf1de4911684336d5f973c113ea452cc3,LLM Protocol,LLM,46649891.60698252,1152,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,294793.8794623402,168239334,30.0,75000000.0,1717658759,2024-06-06 07:25:59,1,1156,0,0,267183,0,646,510,0.0,1.2048192771084338,49.27903688084431,0.0,0.0,True,3602400,,0,1970-01-01 00:00:00,0.0,0.0,,0.0h,False
19726914,2024-4-24,0x69b8f1b2075024e927879a43356a963cbf775336,1.06833e-11,0.0,0.0,6.3e-15,0.0,8,1.06833e-11,0.0,0x43ef8533e604e03cae927443aeae960df1ab2064,LaTensor,LATENSOR,1.06833e-11,8,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,294793.8794623402,168239334,0x43ef8533e604e03cae927443aeae960df1ab2064,LaTensor,LATENSOR,1.06833e-11,8,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,294793.8794623402,168239334,3.0,400000000.0,1714425107,2024-04-29 21:11:47,1,6,1,0,3846,5124,6,0,0.0,12.5,83.27836753923555,90.32,0.0,True,5124,burn,1714425107,2024-04-29 21:11:47,3.243281968144317,1e-18,-1.0,1.4233333333333333h,True
19726913,2024-4-24,0x887c6709946ee9d3fb448adae50927485c484c50,4e-15,2.47e-06,8.1e-15,2.53701e-11,0.0,27,2.47e-06,4e-15,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,294793.8794623402,168239334,0xcaf9a7fe3eb73cc8e756ad5b8ff98c61f0c9e407,Elon,ELON,2.47e-06,27,0xcaf9a7fe3eb73cc8e756ad5b8ff98c61f0c9e407,Elon,ELON,2.47e-06,27,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,294793.8794623402,168239334,1.0,10000000000.0,1714210439,2024-04-27 09:33:59,1,25,1,0,9240,228396,21,4,0.0,5.2631578947368425,24.335781972448025,24.68,0.0,True,228396,burn,1714210439,2024-04-27 09:33:59,4.06886689472054,4.069e-15,-0.9999999999999988,63.443333333333335h,True
19726852,2024-4-24,0xebf93c7ef38a0c2e3a25def859d7fbda3e4a7d83,119433.37476907713,0.009906223193918,0.019812446387836,61.73857119629213,34.33958981991473,51,119433.37476907713,0.009906223193918,0x28325561bca7b396998c2bd928f396aae513f67a,ExaminAI,EXAM,119433.37476907713,51,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,294793.8794623402,168239334,0x28325561bca7b396998c2bd928f396aae513f67a,ExaminAI,EXAM,119433.37476907713,51,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,294793.8794623402,168239334,5.0,500000000.0,1713985499,2024-04-24 19:04:59,2,48,1,1098,1059,2196,46,2,0.0,2.083333333333333,34.84925298099421,34.43,0.0,True,2196,burn,1713985499,2024-04-24 19:04:59,14.433816418203078,0.009906223193918,-0.9993136795628476,0.61h,True
19726816,2024-4-24,0x52923a95b2d28f6907de2e2587d370ad1d643149,6.1867e-12,0.0,0.0,3.1e-15,0.0,24,6.1867e-12,0.0,0x4cf371a87c2bb3d7e92c0dc396b776f1b021b695,BTC DOG,DOG,6.1867e-12,24,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,294793.8794623402,168239334,0x4cf371a87c2bb3d7e92c0dc396b776f1b021b695,BTC DOG,DOG,6.1867e-12,24,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,294793.8794623402,168239334,1.4,100000000.0,1714000319,2024-04-24 23:11:59,1,22,1,0,476,19452,17,5,0.0,7.6923076923076925,20.510077448002896,2.13,0.0,True,19452,burn,1714000319,2024-04-24 23:11:59,1.9156980579871292,1e-18,-1.0,5.403333333333333h,True
19726772,2024-4-24,0xcd4120c110825bf61aea66dffecb813ee9ba0226,64888668992.22774,2.370376448487111,4.740752896974222,18113.7023099826,12.021802194346735,759,64888668992.22774,2.370376448487111,0x19716288e1b1aa32905a152ab13f7d1ae71e0f14,ELON MASK 1971 6 28,ELON,64888668992.22774,759,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,294793.8794623402,168239334,0x19716288e1b1aa32905a152ab13f7d1ae71e0f14,ELON MASK 1971 6 28,ELON,64888668992.22774,759,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,294793.8794623402,168239334,1.0,144523728000.0,1717744547,2024-06-07 07:15:47,1,891,0,0,1533453,0,481,410,0.0,1.0,24.758146134151467,0.0,0.0,True,3764208,,0,1970-01-01 00:00:00,0.0,0.0,,0.0h,False
19726699,2024-4-24,0x26059e3555762993f3a083fb7bf9a7ae8de2ce19,6.4e-08,1.57e-14,3.15e-14,9.89399e-11,0.0,23,6.4e-08,1.57e-14,0x1601f15acbf2692627ef9c598912cbed04461235,CENTO,CENTO,6.4e-08,23,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,294793.8794623402,168239334,0x1601f15acbf2692627ef9c598912cbed04461235,CENTO,CENTO,6.4e-08,23,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,294793.8794623402,168239334,15.0,100000000.0,1714018475,2024-04-25 04:14:35,1,21,1,0,854,39012,18,3,0.0,6.666666666666667,73.89981799706949,77.74,0.0,True,39012,burn,1714018475,2024-04-25 04:14:35,19.31407733266693,1.577e-14,-0.9999999999999992,10.836666666666666h,True
19726693,2024-4-24,0x7914a834dae6e7d72622796e218969c22f0565c4,4280006106996711.0,2.3469208435e-05,4.69384168701e-05,0.1477719579283893,316227.766016838,35,4280006106996711.0,2.3469208435e-05,0xa9fdc0587eb820d755e32f2284eeb60be96b5c4d,ElonWorld,ElonWorld,4280006106996711.0,35,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,294793.8794623402,168239334,0xa9fdc0587eb820d755e32f2284eeb60be96b5c4d,ElonWorld,ElonWorld,4280006106996711.0,35,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,294793.8794623402,168239334,10.0,10000000000.0,1714023503,2024-04-25 05:38:23,1,34,0,0,4659,0,31,3,0.0,50.0,43.92547324730833,0.0,0.0,True,44112,swap,1714023503,2024-04-25 05:38:23,16.39873337776855,2.3469208435e-05,-0.9999985688401724,12.253333333333334h,True
19726691,2024-4-24,0xeb48575024c450aba85007d135b30d468830188e,2.0101e-12,0.0,0.0,6.2e-15,0.0,10,2.0101e-12,0.0,0x07f411185cab86289bbece3bfbfaa12d1f2418a3,Crypto Champion Game,CCG,2.0101e-12,10,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,294793.8794623402,168239334,0x07f411185cab86289bbece3bfbfaa12d1f2418a3,Crypto Champion Game,CCG,2.0101e-12,10,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,294793.8794623402,168239334,1.0,37000000.0,1713988151,2024-04-24 19:49:11,1,8,1,0,2361,8784,7,1,0.0,12.5,64.48846408467178,71.53,0.0,True,8784,burn,1713988151,2024-04-24 19:49:11,3.0350309341623776,1e-18,-1.0,2.44h,True
19726647,2024-4-24,0x50dc178b698f1a3b846a5888cea4e40cc6967af4,0.0,1.0505e-12,0.0,5.8e-15,0.0,511,1.0505e-12,0.0,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,294793.8794623402,168239334,0xdb00e4d777b44dafb5122ec9699dbff82b7af315,BabyFroge,BabyFroge,1.0505e-12,511,0xdb00e4d777b44dafb5122ec9699dbff82b7af315,BabyFroge,BabyFroge,1.0505e-12,511,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,294793.8794623402,168239334,1.0,99999760.32891724,1715502431,2024-05-12 08:27:11,2,506,3,15000,10778,537808,404,102,0.0,2.631578947368421,23.195668493106755,15.54,0.0,True,1492656,burn,1715502431,2024-05-12 08:27:11,0.5037950387542633,2e-18,-1.0,414.62666666666667h,True
19726644,2024-4-24,0xcf0e482daf6d931a3f6456df83d96ad98650a65b,1000.0,0.067,0.067,212.50436542950405,8.18535277187245,1,1000.0,0.067,0x82c2b03691ecd6bfe0f453456afb251e9f9bc122,IdolTerra Token,IDLT,1000.0,1,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,294793.8794623402,168239334,0x82c2b03691ecd6bfe0f453456afb251e9f9bc122,IdolTerra Token,IDLT,1000.0,1,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,294793.8794623402,168239334,0.067,1000.0,1713978803,2024-04-24 17:13:23,1,0,0,0,0,0,0,0,0.0,50.0,68.92876903006466,0.0,0.0,True,0,,0,1970-01-01 00:00:00,0.0,0.0,,0.0h,False
19726599,2024-4-24,0x51bfc68e9a615a7f503621afe968d4ffa8d0d799,3.3349e-12,0.0,0.0,6.3e-15,0.0,50,3.3349e-12,0.0,0x1f0b463d1fe153f2782993e1a5a9427c75ea22cc,Elon1,ELON1,3.3349e-12,50,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,294793.8794623402,168239334,0x1f0b463d1fe153f2782993e1a5a9427c75ea22cc,Elon1,ELON1,3.3349e-12,50,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,294793.8794623402,168239334,1.0,77000000.0,1714023899,2024-04-25 05:44:59,1,48,1,0,3713,19428,38,10,0.0,2.9411764705882355,36.07690608881501,34.34,0.0,True,19428,burn,1714023899,2024-04-25 05:44:59,2.6432466960496477,1e-18,-1.0,5.3966666666666665h,True
19726595,2024-4-24,0xf0f5442cd04962575d6bf0327289513e0ccf5ebb,4.421e-13,0.0,0.0,1.9e-14,0.0,53,4.421e-13,0.0,0x2bdc8d29d4ac9dd729e24dc84fb4a6eef50583d4,TensorPixel,TPIX,4.421e-13,53,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,294793.8794623402,168239334,0x2bdc8d29d4ac9dd729e24dc84fb4a6eef50583d4,TensorPixel,TPIX,4.421e-13,53,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,294793.8794623402,168239334,3.0,10000000.0,1713980135,2024-04-24 17:35:35,1,51,1,0,828,1428,51,0,0.0,1.8867924528301887,23.45523801981208,23.98,0.0,True,1428,burn,1713980135,2024-04-24 17:35:35,12.439481920456975,3e-18,-1.0,0.39666666666666667h,True
19726528,2024-4-24,0x5e06b0e90f81d181c505473184bc2a8b2fb7e7fd,2.0061e-12,0.0,0.0,3.1e-15,0.0,13,2.0061e-12,0.0,0x6b03603b4065c89508de0459e0f516f53cfccbc8,Xyra AI,XYAI,2.0061e-12,13,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,294793.8794623402,168239334,0x6b03603b4065c89508de0459e0f516f53cfccbc8,Xyra AI,XYAI,2.0061e-12,13,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,294793.8794623402,168239334,1.0,8000000.0,1713988271,2024-04-24 19:51:11,1,11,1,0,2253,10884,8,3,0.0,16.666666666666668,33.11217047149482,21.13,0.0,True,10884,burn,1713988271,2024-04-24 19:51:11,1.411281316697152,1e-18,-1.0,3.0233333333333334h,True
19726506,2024-4-24,0x3851c878b17b763c6e222fe60c399ab142177780,6061452.752046344,1.578713630899517,3.1574272617990347,11905.441842988275,2901.1392158943354,1608,6061452.752046344,1.578713630899517,0xa8f921bd5867160b1e9d7d6d3efc4afd072cc897,Xyra AI,XYAI,6061452.752046344,1608,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,294793.8794623402,168239334,0xa8f921bd5867160b1e9d7d6d3efc4afd072cc897,Xyra AI,XYAI,6061452.752046344,1608,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,294793.8794623402,168239334,1.5,5725000.0,1717467887,2024-06-04 02:24:47,1,1608,1,0,398792,663060,811,797,0.0,1.0,60.65194226073886,0.0,0.0,True,3488868,,0,1970-01-01 00:00:00,0.0,0.0,,0.0h,False
19726506,2024-4-24,0x35e3ec037e40c6bea4f09f777179a7031f5af04b,4919303159.258437,0.0141137591913666,0.0141137591913666,44.78557896893371,0.2615339366124403,114,4919303159.258437,0.0141137591913666,0xb00b5d5b4b2225870b9c3a8c3ef3fcb5452ab004,BOOBS,b00b5,4919303159.258437,114,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,294793.8794623402,168239334,0xb00b5d5b4b2225870b9c3a8c3ef3fcb5452ab004,BOOBS,b00b5,4919303159.258437,114,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,294793.8794623402,168239334,1.0,76000000000.0,1714454711,2024-04-30 05:25:11,1,112,1,0,8621,360,73,39,0.0,1.8867924528301887,32.45327846333661,32.31,0.0,True,477600,,0,1970-01-01 00:00:00,0.0,0.0,,0.0h,False
19726505,2024-4-24,0x3c34c9ccfc49eb184fdc2e6946945098a54358f4,3.0152e-12,1.663236901e-07,1.663236901e-07,0.0005521950680715,0.0,46,3.0152e-12,1.663236901e-07,0x6029377bb8fe6aad7b23971103ba4812b30d3819,PEPEMEW,PEPEMEW,3.0152e-12,46,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,294793.8794623402,168239334,0x6029377bb8fe6aad7b23971103ba4812b30d3819,PEPEMEW,PEPEMEW,3.0152e-12,46,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,294793.8794623402,168239334,5.0,300000000.0,1714318631,2024-04-28 15:37:11,1,44,1,0,16840,64308,39,5,0.0,2.702702702702702,37.844781460378165,38.93,0.0,True,341532,burn,1714041407,2024-04-25 10:36:47,12.884779063558115,1e-18,-1.0,17.863333333333333h,True
19726428,2024-4-24,0x4048df103c59cfe099ce431f7dd48c0d1d9f2c9c,2.04e-06,4e-16,4e-16,1.5558e-12,0.0,20,2.04e-06,4e-16,0x69348f6839c19f813fed7e3f5abc300e08c3ae13,Jaredfromsubway.eth,Jared,2.04e-06,20,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,294793.8794623402,168239334,0x69348f6839c19f813fed7e3f5abc300e08c3ae13,Jaredfromsubway.eth,Jared,2.04e-06,20,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,294793.8794623402,168239334,1.0,7315000000.0,1713976271,2024-04-24 16:31:11,1,18,1,0,1,96,18,0,0.0,5.0,57.09152301349121,47.47,0.0,True,96,burn,1713976271,2024-04-24 16:31:11,1.3275014952268471,4.91e-16,-0.9999999999999996,0.02666666666666667h,True
19726397,2024-4-24,0x77187f7979f27682bd1899d295bc0737b75ac793,1363123.507528016,1.2838562205549358,2.567712441109872,9739.058333031782,0.0383407004370019,1855,1363123.507528016,1.2838562205549358,0x2009103b4bdf0a3cab041cb2dea5d0fcfe0501e0,Bitcoin 2009 1 03,Bitcoin,1363123.507528016,1855,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,294793.8794623402,168239334,0x2009103b4bdf0a3cab041cb2dea5d0fcfe0501e0,Bitcoin 2009 1 03,Bitcoin,1363123.507528016,1855,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,294793.8794623402,168239334,1.0,1470009.31,1717319159,2024-06-02 09:05:59,1,1854,0,0,65138,0,1039,815,0.0,1.0638297872340423,67.34819189157072,0.0,0.0,True,3343356,,0,1970-01-01 00:00:00,0.0,0.0,,0.0h,False
19726379,2024-4-24,0xe5fbb2662e70e57e57bc48f0c74c10fde365a1a1,0.0149051207972701,7e-09,0.0149051207972701,47.26370128612663,0.0,11,7e-09,0.0149051207972701,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,294793.8794623402,168239334,0xdae426faba4588ecc650f303ec4d898d88cf230e,SKANKAI,SKANKAI,7e-09,11,0xdae426faba4588ecc650f303ec4d898d88cf230e,SKANKAI,SKANKAI,7e-09,11,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,294793.8794623402,168239334,1.0,323931300000.0,1713976955,2024-04-24 16:42:35,1,9,1,0,425,900,8,1,0.0,12.5,68.52075452007223,21.3,0.0,True,1368,burn,1713976487,2024-04-24 16:34:47,1.0847700240525107,6.1e-17,-1.0,0.25h,True
19726347,2024-4-24,0x01fcf1ebbda36ffee293fe905bc6c3b08479b00e,1.604362e-10,0.0,0.0,3.1e-15,0.0,7,1.604362e-10,0.0,0x4f2c252523bab8d2bdc3e0b6a033435739d9120d,Omi.Finance,OMIFI,1.604362e-10,7,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,294793.8794623402,168239334,0x4f2c252523bab8d2bdc3e0b6a033435739d9120d,Omi.Finance,OMIFI,1.604362e-10,7,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,294793.8794623402,168239334,1.0,31000000030.0,1713983471,2024-04-24 18:31:11,1,5,1,0,458,8268,3,2,0.0,25.0,76.43545643220821,91.12,0.0,True,8268,burn,1713983471,2024-04-24 18:31:11,1.0981378972684552,1e-18,-1.0,2.296666666666667h,True
19726300,2024-4-24,0x2cfdf63fd3050256423f925498dd62143fa4ae49,54432275.99938565,2.889859221854479,5.779718443708958,17889.489443019887,12375.0,824,54432275.99938565,2.889859221854479,0x9cb6dd255a6bbe32130ce645ec45c0a3e9d87a4a,NOVAMIND_,NMD,54432275.99938565,824,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,294793.8794623402,168239334,0x9cb6dd255a6bbe32130ce645ec45c0a3e9d87a4a,NOVAMIND_,NMD,54432275.99938565,824,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,294793.8794623402,168239334,15.625,10000000.0,1716119711,2024-05-19 11:55:11,1,822,1,0,206258,1615956,414,408,0.0,1.2658227848101269,66.61563057352875,0.0,40.0,True,2145084,,0,1970-01-01 00:00:00,0.0,0.0,,0.0h,False
19726170,2024-4-24,0x081e359c3199bfb35d8b00531bd72c165cda5252,5977855963.670871,0.0,0.0,3.1e-15,0.0,14,5977855963.670871,0.0,0xb4d0933bf138f98ed907dd2ae259d09058a221b5,Matt Furie,MATT,5977855963.670871,14,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,294793.8794623402,168239334,0xb4d0933bf138f98ed907dd2ae259d09058a221b5,Matt Furie,MATT,5977855963.670871,14,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,294793.8794623402,168239334,1.0,260827800000.0,1714004183,2024-04-25 00:16:23,1,12,1,0,2696,336,10,2,0.0,8.333333333333334,43.9722260826839,30.63,0.0,True,31116,burn,1713973403,2024-04-24 15:43:23,2.0283643216301344,1.26e-16,-1.0,0.09333333333333334h,True
19726164,2024-4-24,0x7c6402a73000521fdb183a3301814e8813e37c3d,0.0,7.5628e-12,0.0,3.1e-15,0.0,22,7.5628e-12,0.0,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,294793.8794623402,168239334,0xecf9bc1c033143b7bf29fac56cd86a09061558d8,Bezos,BEZOS,7.5628e-12,22,0xecf9bc1c033143b7bf29fac56cd86a09061558d8,Bezos,BEZOS,7.5628e-12,22,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,294793.8794623402,168239334,1.0,90000000.0,1713981311,2024-04-24 17:55:11,1,20,1,0,655,1044,20,0,0.0,4.761904761904762,78.97984251573006,81.75,0.0,True,1044,burn,1713981311,2024-04-24 17:55:11,1.2552418507950016,1e-18,-1.0,0.29h,True
19726119,2024-4-24,0x099984a7209cdadece52443d95b1597344ca8601,0.0,8.5119e-12,0.0,3.1e-15,0.0,24,8.5119e-12,0.0,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,294793.8794623402,168239334,0xd9d3c9f9c0253c6da18b4902fbea07c60f79eabc,APED,APED,8.5119e-12,24,0xd9d3c9f9c0253c6da18b4902fbea07c60f79eabc,APED,APED,8.5119e-12,24,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,294793.8794623402,168239334,1.0,100000000.0,1714031075,2024-04-25 07:44:35,1,22,1,0,17464,58620,18,4,0.0,5.555555555555555,81.87228136283706,85.12,0.0,True,58620,burn,1714031075,2024-04-25 07:44:35,1.1756232036322047,1e-18,-1.0,16.283333333333335h,True
19726052,2024-4-24,0xccfb8072204d0e7a4d2f67e46d02d492eff758f5,3.1e-15,3.16e-07,6.3e-15,2.04155e-11,0.0,177,3.16e-07,3.1e-15,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,294793.8794623402,168239334,0xc6f947c1db23babeb942e9bbb73e44e2e735dd15,GeneticallyEngineered Catgirls,GECat,3.16e-07,177,0xc6f947c1db23babeb942e9bbb73e44e2e735dd15,GeneticallyEngineered Catgirls,GECat,3.16e-07,177,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,294793.8794623402,168239334,1.5,817000000.0,1713972923,2024-04-24 15:35:23,1,175,1,0,125,876,127,48,0.0,1.098901098901099,41.05578902040384,41.55,0.0,True,876,burn,1713972923,2024-04-24 15:35:23,3.5359062148329437,3.195e-15,-0.999999999999999,0.24333333333333335h,True
19725996,2024-4-24,0xd46ecbd42963f15d96c4f0de05b84e606e43b424,10967935.744652564,18.02318676602609,36.04637353205218,137902.33857774935,13556.13329825286,2034,10967935.744652564,18.02318676602609,0x55b7068bc97d93c574ef844fac2b5e5a365ae16a,CryptoChampionGems,CCG,10967935.744652564,2034,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,294793.8794623402,168239334,0x55b7068bc97d93c574ef844fac2b5e5a365ae16a,CryptoChampionGems,CCG,10967935.744652564,2034,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,294793.8794623402,168239334,6.25,30000000.0,1717694891,2024-06-06 17:28:11,1,2040,1,0,328890,1609092,1091,949,0.0,1.0,39.32443006580005,4.89,0.0,True,3713412,,0,1970-01-01 00:00:00,0.0,0.0,,0.0h,False
19725940,2024-4-24,0xd7961258806eedba06639c073a647fc579b046e2,1.5e-08,6.94e-14,1.388e-13,4.452444e-10,0.0,31,1.5e-08,6.94e-14,0x214d1bff1cbfd21ae22c7d2f3e35c776a0156fb5,Fud,FUD,1.5e-08,31,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,294793.8794623402,168239334,0x214d1bff1cbfd21ae22c7d2f3e35c776a0156fb5,Fud,FUD,1.5e-08,31,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,294793.8794623402,168239334,1.0,760000.0,1713970451,2024-04-24 14:54:11,1,29,1,0,33,168,21,8,0.0,5.555555555555555,45.59927460436674,44.86,0.0,True,168,burn,1713970451,2024-04-24 14:54:11,1.9141283157519948,6.9433e-14,-0.9999999999999636,0.04666666666666667h,True
