active_period,mint_count,burn_count,swap_count,mint_mean_period,burn_mean_period,swap_mean_period,token_burn_ratio,swapIn,swapOut,lp_avg,lp_std,creator_holding_ratio,lp_lock_ratio,is_MEV,is_rugpull
7579716,1,0,33510,0,0,2187712,0.0,22939,10571,1.0,36.8097093169723,7.4,0.0,True,False
14148,1,1,6,0,14148,840,0.0,6,0,14.285714285714286,75.13057205387733,81.4,0.0,True,True
588,1,1,29,0,588,125,0.0,20,9,7.142857142857143,52.875879999431554,38.55,0.0,True,True
23784,1,1,29,0,23784,1080,0.0,27,2,3.571428571428572,61.00830388444793,63.38,0.0,True,True
1320,1,0,92,0,0,356,0.0,74,18,100.0,0.0,0.0,0.0,True,True
767220,1,1,141,0,767220,1590,0.0,107,34,1.1764705882352942,24.564225422110024,25.26,0.0,True,True
2448,1,1,10,0,2448,2368,0.0,8,2,12.5,60.07964963279995,64.16,0.0,True,True
7367340,1,1,6162,0,2379168,499704,0.0,3937,2225,1.0,41.23167714270183,0.0,0.74,True,False
3348,1,1,77,0,3348,451,0.0,77,0,1.36986301369863,82.74235855128947,83.1,0.0,True,True
6661212,1,0,339,0,0,93345,0.0,193,146,1.8867924528301887,69.28543877623277,0.5,0.0,True,False
3504,1,1,0,0,3504,0,0.0,0,0,100.0,0.0,100.0,0.0,True,True
7581048,6,3,6579,344684,2113204,1060091,0.0,3978,2601,1.0,18.851572878675125,0.0,0.0,True,False
1428,1,1,8,0,1428,360,0.0,7,1,12.5,77.32679354531649,84.5,0.0,True,True
5905836,1,0,99,0,0,198248,0.0,60,39,2.380952380952381,47.17803993788797,0.0,0.0,True,False
108,1,1,21,0,96,38,0.0,17,4,6.666666666666667,40.467145521603896,35.63,0.0,True,True
6294096,1,1,1263,0,5424060,45855,0.0,649,614,1.0,60.64191784566183,0.0,0.0,True,False
324,1,1,2,0,324,54,0.0,2,0,25.0,47.22543170792618,61.57,0.0,True,True
212016,2,1,8,17772,212016,72939,0.0,4,4,33.333333333333336,81.09885860273663,99.55,0.0,True,True
6595380,1,1,1178,0,5425536,91568,0.0,614,564,1.0,59.87723774524006,1.65,0.0,True,False
49056,1,1,5,0,49056,1101,0.0,5,0,16.666666666666668,80.31545928400087,89.68,0.0,True,True
1728,1,1,25,0,1728,691,0.0,16,9,16.666666666666668,78.52476382220662,88.32,0.0,True,True
7157436,1,1,1634,0,5425716,698374,0.0,795,839,1.0,39.20016964249009,0.0,0.0,True,False
128184,1,1,164,0,1188,1923,0.0,106,58,1.0101010101010102,23.23056828900885,22.69,0.0,True,True
6765324,1,0,1210,0,0,135158,0.0,591,619,1.0,62.55464091496326,0.0,0.0,True,False
515928,1,2,34,0,258534,185136,0.0,33,1,5.0,39.97462570181239,14.1,0.0,True,True
7414620,1,0,922,0,0,153070,0.0,348,574,1.0,75.51521105048971,7.46,0.0,True,False
123552,1,1,24,0,123552,2660,0.0,24,0,3.8461538461538463,67.48383339164104,69.92,0.0,True,True
39300,2,2,147,19620,19824,130,0.0,42,105,7.142857142857143,79.52198896262234,83.65,0.0,True,True
781572,1,1,2,0,96,390804,0.0,2,0,50.0,69.35303309877659,99.04,0.0,True,True
2074308,1,1,7,0,972,296494,0.0,4,3,33.333333333333336,75.69081890603817,95.13,0.0,True,True
6330216,1,1,436,0,5428440,69241,0.0,266,170,1.0,47.686563096956334,20.0,0.0,True,False
1464,1,1,45,0,1464,1362,0.0,23,22,7.142857142857143,71.39388018991144,75.33,0.0,True,True
13224,1,1,28,0,13224,2765,0.0,24,4,8.333333333333334,25.76533265196991,0.0,0.0,True,True
23652,1,1,176,0,1224,1308,0.0,111,65,1.2658227848101269,33.90534060467448,0.0,0.0,True,True
2160,1,1,234,0,2160,1912,0.0,139,95,1.098901098901099,35.51732551991933,35.8,0.0,True,True
989556,1,0,465,0,0,77487,0.0,216,249,1.6129032258064515,62.49585328179267,0.0,0.0,True,False
7220316,1,0,1607,0,0,648543,0.0,923,684,1.0,38.45788605734851,0.0,0.0,True,False
588,1,1,40,0,588,422,0.0,40,0,2.4390243902439024,36.79909092196336,38.39,0.0,True,True
1204200,1,1,84,0,1204200,1004,0.0,84,0,1.1904761904761905,17.193391172191674,0.0,0.0,True,False
7596060,12,8,6173,407124,1535487,2489307,0.0,3493,2680,1.0,42.28908606248192,0.21,0.0,False,False
136968,1,1,10,0,136968,50,0.0,5,5,100.0,0.0,100.0,0.0,True,True
900,1,1,19,0,900,306,0.0,11,8,12.5,86.75461140481237,93.64,0.0,True,True
1027752,1,0,372,0,0,12179,0.0,98,274,4.3478260869565215,82.17841856753434,0.0,0.0,True,False
828,1,1,40,0,828,105,0.0,32,8,3.333333333333333,58.50602703995546,60.78,0.0,True,True
1013928,1,1,5,0,177900,251882,0.0,4,1,33.333333333333336,57.7177064108869,0.01,0.0,True,True
3689724,1,1,652,0,582420,98480,0.0,182,470,2.631578947368421,68.27064164431383,0.0,0.0,True,False
364080,1,1,46,0,5364,10571,0.0,39,7,6.666666666666667,21.39561092062264,0.0,0.0,True,True
3864,1,1,39,0,3864,3782,0.0,23,16,5.882352941176471,61.6834358068775,64.17,0.0,True,True
30864,1,0,71,0,0,2113,0.0,59,12,50.0,69.29646455628166,0.0,0.0,True,True
972,1,1,72,0,972,582,0.95,34,38,5.882352941176471,77.64544261464114,81.2,0.95,True,True
132,1,0,7,0,0,29,0.0,7,0,12.5,92.80245740280805,0.0,0.0,True,False
7394916,1,1,1069,0,3021288,102686,0.0,437,632,1.0,72.8336289086298,2.5,0.0,True,False
985860,1,1,3,0,985860,594328,0.0,3,0,25.0,48.07876246327479,41.78,0.0,True,True
1896,1,1,23,0,1896,605,0.0,21,2,9.090909090909092,34.22741099815123,0.0,0.0,True,True
4313640,1,1,29,0,4313640,2880,0.0,22,7,7.6923076923076925,78.92710994718725,83.33,0.0,True,False
7206000,1,0,2311,0,0,269308,0.0,1159,1152,1.0,61.08897199986261,0.0,0.0,True,False
1368,1,1,53,0,1368,10,0.0,41,12,2.702702702702702,45.33770097534424,37.14,0.0,True,True
6576876,1,0,138,0,0,96372,0.0,60,78,4.761904761904762,79.59477157392162,0.0,0.0,True,False
31524,1,0,134,0,0,2154,0.0,92,42,100.0,0.0,0.0,0.0,True,True
756,1,1,6,0,756,56,0.0,4,2,20.0,19.89534618949869,16.11,0.0,True,True
221460,1,1,0,0,221460,0,0.0,0,0,100.0,0.0,100.0,0.0,True,True
17220,1,1,55,0,17220,1302,0.0,42,13,2.7777777777777777,52.40011715423715,54.28,0.0,True,True
132,1,1,32,0,132,25,0.0,30,2,3.225806451612903,42.62137692482192,34.43,0.0,True,True
7163568,1,1,90,0,7163568,96506,0.0,44,46,4.3478260869565215,73.72567834768351,76.41,0.0,True,True
41664,1,1,33,0,41664,28016,0.0,27,6,4.3478260869565215,43.04955041930575,41.38,0.0,True,True
2675580,1,1,144,0,2675580,2822,0.0,64,80,4.545454545454546,68.12190216476236,70.91,0.0,True,False
7603920,1,0,5870,0,0,2811273,0.0,3620,2250,1.0,7.978414629486232,0.0,0.0,True,False
7163664,1,1,94,0,7163664,3187,0.0,42,52,5.555555555555555,78.16343546981827,81.47,0.0,True,True
4917312,1,0,218,0,0,95823,0.0,111,107,3.4482758620689653,82.82231350181607,0.0,0.0,True,False
15552,1,1,76,0,15552,112,0.0,68,8,1.5151515151515151,21.83650266148058,10.73,0.0,True,True
7605672,7,4,15048,813284,628572,1646769,0.0,8126,6922,1.0,55.2086424393863,0.0,0.0,True,False
120,1,1,7,0,120,27,0.0,7,0,11.11111111111111,25.625673107690695,5.36,0.0,True,True
7028844,3,0,1294,2896,0,171882,0.0,706,588,1.0,52.99034062921281,2.88,0.0,True,False
7692,1,1,20,0,7692,391,0.0,20,0,5.2631578947368425,70.98031372741391,74.05,0.0,True,True
6495744,1,0,243,0,0,122821,0.0,121,122,3.125,67.83439540528093,0.0,0.0,True,False
1608,1,1,132,0,1608,1148,0.0,74,58,2.127659574468085,51.03599987243047,52.17,0.0,True,True
2854884,1,0,77,0,0,61030,0.0,43,34,14.285714285714286,62.73908977435269,0.62,0.0,True,False
444,1,1,1,0,444,360,0.0,1,0,50.0,63.99316369738255,95.25,0.0,True,True
5931948,1,0,1158,0,0,80130,0.0,664,494,1.0,60.86944882287005,0.0,0.0,True,False
11412,1,0,262,0,0,3036,0.0,163,99,100.0,0.0,0.0,0.0,True,True
46836,1,0,179,0,0,3498,0.0,105,74,100.0,0.0,0.0,0.0,True,True
4990704,2,1,289,68256,165828,101597,0.0,221,68,1.0,16.202629416239827,0.0,0.0,True,True
43380,1,0,112,0,0,2418,0.0,74,38,100.0,0.0,0.0,0.0,True,True
2420148,1,0,200,0,0,22329,0.0,98,102,2.9411764705882355,80.18400731699414,4.0,0.0,True,False
7617084,57,28,101174,3562936,4309346,3413236,19.68,57852,43322,1.0,19.84350523471092,0.0,19.68,True,False
4956852,1,1,23,0,3552,462727,0.0,21,2,5.555555555555555,72.78519935017313,75.93,0.0,True,True
2700,1,1,90,0,2700,115,0.0,37,53,8.333333333333334,83.89185101466451,88.63,0.0,True,True
4864200,6,2,325,43288,2693910,42232,0.0,191,134,1.2345679012345678,54.91057474219806,0.0,0.0,True,False
14940,1,0,155,0,0,1487,0.0,95,60,100.0,0.0,0.0,0.0,True,True
7508988,2,1,3221,4494,25968,440412,0.0,1778,1443,1.0,40.208357340234656,0.0,0.0,True,False
453732,1,2,14,0,447744,56260,0.0,14,0,6.666666666666667,33.90714870544755,27.16,0.0,True,True
388896,1,5,808,0,162271,46725,0.0,772,36,1.0,54.056677663356304,51.8,0.0,True,True
5553636,1,1,31,0,108036,453975,0.0,25,6,8.333333333333334,35.81849196527775,33.1,0.0,True,True
1119984,1,1,19,0,6888,92418,0.0,18,1,6.25,73.03743697584139,76.62,0.0,True,True
30108,1,1,5,0,30108,4084,0.0,5,0,20.0,65.1440396352575,76.26,0.0,True,True
18036,1,1,81,0,18036,908,0.0,63,18,1.851851851851852,55.54251538069564,56.01,0.0,True,True
17268,1,1,0,0,17268,0,0.0,0,0,100.0,0.0,100.0,0.0,True,True
1749840,1,0,60,0,0,121107,0.0,50,10,50.0,70.69653598303101,0.0,0.0,True,True
14892,1,1,23,0,14892,496,0.0,20,3,9.090909090909092,41.08498265790068,0.0,0.0,True,True
4005168,1,1,20,0,5532,200670,0.0,20,0,5.555555555555555,74.31916053227607,77.53,0.0,True,True
5271132,1,1,123,0,5271132,68938,0.0,61,62,3.8461538461538463,80.00717198620868,82.26,0.0,True,True
4008,1,1,21,0,4008,1145,0.0,19,2,7.6923076923076925,25.966650209007,25.05,0.0,True,True
65568,1,0,68,0,0,2998,0.0,55,13,100.0,0.0,0.0,0.0,True,True
5232,1,1,30,0,2364,897,0.0,26,4,7.6923076923076925,43.286384340006606,45.03,0.0,True,True
252,1,1,6,0,252,82,0.0,4,2,25.0,60.34912261168343,74.64,0.0,True,True
2544,1,1,20,0,2496,903,0.0,18,2,9.090909090909092,41.1277111844645,0.0,0.0,True,True
5468148,1,1,247,0,5467548,104636,0.0,147,100,1.0,45.23022772438803,0.0,0.0,True,False
2784,1,1,6,0,2784,200,0.0,6,0,14.285714285714286,62.95325045505707,0.0,0.0,True,True
3048,1,1,18,0,3048,741,0.0,17,1,7.6923076923076925,38.67429179899544,0.0,0.0,True,True
177672,1,1,6,0,177672,1336,0.0,6,0,20.0,83.3867747307689,94.56,0.0,True,True
176988,1,1,4,0,176988,501,0.0,4,0,33.333333333333336,79.24915940668815,98.04,0.0,True,True
3110076,1,1,361,0,3110076,13478,0.0,199,162,2.0408163265306123,77.99968696954456,79.2,0.0,True,False
89676,1,1,4,0,89676,348,0.0,4,0,25.0,76.0497968439101,90.63,0.0,True,True
2568,1,1,55,0,2568,2106,0.0,35,20,3.8461538461538463,50.88856687372457,49.36,0.0,True,True
7630884,18,6,36526,2500527,3578374,2180560,0.0,23952,12574,1.0,6.32274465718805,0.0,0.0,True,False
7358844,1,1,1678,0,1252980,631660,94.0,1080,598,1.6129032258064515,93.24486598337776,0.34,94.0,True,False
30336,1,1,14,0,30336,418,0.0,10,4,7.6923076923076925,75.99834299813082,80.65,0.0,True,True
1092,1,0,22,0,0,548,0.0,19,3,100.0,0.0,0.0,0.0,True,True
7584192,1,0,6137,0,0,1719732,0.0,4065,2072,1.0,25.456509972892977,0.0,0.0,True,False
3878544,2,0,553,686250,0,206487,21.48,272,281,3.333333333333333,53.85122344633098,0.0,21.48,True,False
2616,1,1,40,0,2616,1087,0.0,39,1,2.5641025641025643,64.7114064569843,66.44,0.0,True,True
1495428,1,1,20,0,3984,298710,0.0,16,4,16.666666666666668,48.06406661946116,55.73,0.0,True,True
420,1,1,20,0,360,112,0.0,14,6,9.090909090909092,58.04651042678855,57.98,0.0,True,True
924,1,1,34,0,924,278,0.0,28,6,3.703703703703704,70.38496309318934,72.29,0.0,True,True
5436,1,1,12,0,5436,1307,0.0,11,1,20.0,65.01479447018194,78.11,0.0,True,True
960,1,1,8,0,960,226,0.0,7,1,14.285714285714286,60.54457519641447,69.37,0.0,True,True
312,1,1,61,0,312,71,0.0,35,26,4.166666666666667,54.85374675747622,54.51,0.0,True,True
888,1,1,47,0,888,97,0.0,35,12,3.4482758620689653,52.43976495252304,9.98,0.0,True,True
2304,1,1,6,0,2304,408,0.0,5,1,20.0,78.05998654880744,89.61,0.0,True,True
636,1,1,17,0,636,225,0.0,16,1,8.333333333333334,53.1211078574233,58.0,0.0,True,True
6975372,1,1,516,0,5342808,114411,0.0,284,232,1.5873015873015872,81.31576171428635,0.0,0.0,True,False
11364,1,1,11,0,2616,1862,0.0,5,6,12.5,52.558171581591374,48.27,0.0,True,True
6450324,1,0,849,0,0,113683,2.01,471,378,1.0416666666666667,50.47100157516192,1.86,2.01,True,False
2984460,1,1,87,0,698388,138445,0.0,63,24,1.8867924528301887,56.84126837576764,4.0,0.0,True,False
119760,1,1,4,0,119760,7944,0.0,4,0,100.0,0.0,100.0,0.0,True,True
6863712,7,3,2273,148143,1075132,168050,0.0,1310,963,1.075268817204301,55.02923517236915,0.0,0.0,True,False
33396,1,1,7,0,33396,822,0.0,5,2,16.666666666666668,80.28451241262745,89.85,0.0,True,True
72,1,1,0,0,72,0,0.0,0,0,50.0,15.330075016124354,60.84,0.0,True,True
53940,1,0,19,0,0,3544,0.05,9,10,50.0,70.63289672666696,0.0,0.05,True,True
144,1,1,5,0,144,12,0.0,5,0,14.285714285714286,63.42490813102192,70.42,0.0,True,True
1024344,1,0,17,0,0,60532,0.0,11,6,12.5,46.77302855278885,10.64,0.0,True,False
696,1,1,124,0,696,252,0.0,88,36,1.3888888888888888,49.17884289904433,49.5,0.0,True,True
564,1,1,35,0,564,176,0.0,21,14,7.6923076923076925,67.0040299591691,67.55,0.0,True,True
312,1,1,3,0,312,8,0.0,3,0,20.0,57.079259805992585,66.29,0.0,True,True
636252,1,0,73,0,0,11218,0.0,59,14,100.0,0.0,0.0,0.0,True,True
7628364,1,0,1026,0,0,1084676,0.0,448,578,1.0,22.593032111693187,0.0,0.0,True,False
228,1,1,10,0,228,38,0.0,6,4,16.666666666666668,65.80100835093639,74.63,0.0,True,True
1999284,1,1,14,0,48,142822,0.0,12,2,9.090909090909092,71.2038151429338,76.79,0.0,True,True
75684,17,1,150,4933,732,1894,0.0,119,31,1.0,34.50279119143842,32.01,0.0,True,True
13632,1,1,1567,0,13536,8722,0.0,1355,212,1.0,79.75151409220997,80.17,0.0,True,False
84,1,1,39,0,84,20,0.0,33,6,3.125,39.99546724317644,34.14,0.0,True,True
196944,1,0,87,0,0,2872,0.0,32,55,20.0,84.98395966298581,0.0,0.0,True,False
7401000,1,0,540,0,0,103811,0.0,277,263,1.3333333333333333,61.44883725506935,2.0,0.0,True,False
32040,1,0,246,0,0,4114,0.0,154,92,100.0,0.0,0.0,0.0,True,True
5051544,1,1,155,0,3411564,190768,0.0,75,80,3.125,76.84138468299489,78.68,0.0,True,False
1044,1,1,18,0,1044,620,0.0,13,5,11.11111111111111,93.40056043134264,99.17,0.0,True,True
12,1,0,1,0,0,12,0.0,1,0,33.333333333333336,79.85176307801017,0.0,0.0,True,False
432,1,1,38,0,432,42,0.0,24,14,4.545454545454546,44.51902667808042,37.51,0.0,True,True
7535712,1,0,370,0,0,99035,0.0,222,148,1.4705882352941178,63.125456364104565,0.5,0.0,True,False
396348,1,1,29,0,792,13889,1.6,28,1,3.333333333333333,39.44660272655514,40.9,1.6,True,True
2673048,1,2,1900,0,1718286,102293,0.0,946,954,1.0,62.4436658116738,62.61,0.0,True,True
32556,1,0,176,0,0,3761,0.0,111,65,100.0,0.0,0.0,0.0,True,True
184776,1,1,4,0,184776,240,0.0,2,2,50.0,63.63961030678928,5.0,0.0,True,True
216,1,1,2,0,216,54,0.0,2,0,50.0,63.97902156175882,95.24,0.0,True,True
287364,1,1,234,0,35280,11095,50.0,206,28,1.0,49.63207632166925,2.32,50.0,True,True
264,1,1,16,0,264,74,0.0,9,7,11.11111111111111,60.245618651207046,20.33,0.0,True,True
13032,1,0,356,0,0,3146,0.0,205,151,100.0,0.0,0.0,0.0,True,True
618732,1,0,303,0,0,8882,0.0,169,134,1.9230769230769231,72.01525693052294,0.0,0.0,True,False
1392,1,1,172,0,1392,1034,0.0,116,56,5.882352941176471,94.05481621342513,97.12,0.0,True,True
48,1,1,4,0,48,21,0.0,3,1,25.0,44.509359689845006,47.23,0.0,True,True
7516944,3,1,9061,57376,67380,218694,1.53,4483,4578,1.0,49.73837351582776,0.0,1.53,True,False
1368,1,0,125,0,0,429,0.0,104,21,100.0,0.0,0.0,0.0,True,True
6944844,1,1,642,0,5266608,334568,0.0,241,401,1.96078431372549,66.36015997096865,0.0,0.0,True,False
864,1,1,0,0,864,0,0.0,0,0,100.0,0.0,100.0,0.0,True,True
120,1,1,2,0,120,30,0.0,1,1,100.0,0.0,100.0,0.0,True,True
16956,1,1,106,0,16956,731,0.0,76,30,1.3157894736842106,31.463856289901603,31.85,0.0,True,True
6848304,1,1,82,0,14424,85473,0.0,50,32,4.166666666666667,74.87990340093485,77.41,0.0,True,True
6356820,1,0,799,0,0,110010,0.0,420,379,1.0101010101010102,67.422111320764,0.0,0.0,True,False
1164,1,1,11,0,1164,69,0.0,9,2,11.11111111111111,79.50394336830793,86.04,0.0,True,True
215928,1,1,53,0,215928,911,0.0,37,16,3.4482758620689653,73.22455653201555,75.38,0.0,True,True
7380,1,1,2,0,7380,186,0.0,2,0,33.333333333333336,81.04954081712411,99.51,0.0,True,True
2184,1,1,8,0,1200,1174,0.0,7,1,100.0,0.0,100.0,0.0,True,True
5349720,1,1,115,0,5349720,13445,0.0,56,59,4.761904761904762,72.3434271210526,75.29,0.0,True,False
204,1,1,162,0,204,83,0.0,132,30,1.0,33.36309787774508,30.16,0.0,True,True
43584,1,1,26,0,22500,1957,0.0,26,0,3.333333333333333,50.088368909358586,51.87,0.0,True,True
516,1,1,20,0,516,93,0.0,18,2,5.882352941176471,75.3743345302786,78.96,0.0,True,True
5059176,1,1,67,0,3203268,449177,0.0,51,16,2.1739130434782608,46.64973437642819,47.62,0.0,True,False
672,1,1,0,0,672,0,0.0,0,0,50.0,21.213203435596427,65.0,0.0,True,True
1248,1,0,165,0,0,435,0.0,109,56,100.0,0.0,0.0,0.0,True,True
30048,1,1,24,0,300,1303,0.0,18,6,6.666666666666667,51.71283754220674,42.34,0.0,True,True
7213008,1,0,223,0,0,152249,0.0,109,114,2.702702702702702,79.74104573979247,0.0,0.0,True,False
38268,1,1,1,0,38268,4704,0.0,1,0,33.333333333333336,60.334594001562095,82.59,0.0,True,True
2592,1,1,12,0,2592,143,0.0,12,0,7.142857142857143,82.41591793198344,86.46,0.0,True,True
15960,1,1,3,0,15960,1780,0.0,3,0,25.0,85.94160517467661,99.43,0.0,True,True
336,1,1,29,0,336,42,0.0,18,11,6.666666666666667,76.30351499111951,80.3,0.0,True,True
4919892,1,1,32,0,120,308302,0.0,28,4,3.571428571428572,46.91804572108384,43.61,0.0,True,True
674784,1,0,288,0,0,3625,0.0,159,129,2.0,67.26905008991878,0.0,0.0,True,False
2988,1,1,65,0,168,139,0.0,49,16,2.380952380952381,15.30280024172358,5.87,0.0,True,True
7655664,2,1,2276,67614,143772,1505747,50.0,1254,1022,1.0,61.38356946284572,0.0,50.0,True,False
192,1,1,55,0,192,49,1.5,43,12,2.5641025641025643,37.79929601840724,26.93,1.5,True,True
6239736,1,0,706,0,0,91963,0.0,260,446,1.25,57.5809664733061,0.0,0.0,True,False
7449888,1,1,3113,0,4906560,357632,1.29,1363,1750,1.0,33.52153785255088,5.0,1.29,True,False
624180,1,0,138,0,0,26154,0.0,66,72,4.761904761904762,76.82134850231597,0.0,0.0,True,False
6617256,1,1,279,0,657552,474278,15.06,109,170,1.0,44.46075347989503,3.24,15.06,True,False
5509152,1,1,180,0,5509152,47422,0.0,93,87,4.166666666666667,73.38561643810046,75.95,0.0,True,False
59340,1,1,41,0,59340,154,0.0,36,5,3.0303030303030303,46.9206534610519,8.77,0.0,True,True
78696,1,1,49,0,78696,2592,0.0,45,4,2.380952380952381,37.81746321224527,38.28,0.0,True,True
468,1,0,65,0,0,95,0.0,54,11,2.0,34.26249115286278,0.0,0.0,True,False
4934484,1,0,256,0,0,44804,3.57,129,127,3.333333333333333,71.49070848718735,6.22,3.57,True,False
677676,1,1,5,0,677676,6218,0.0,4,1,7.142857142857143,56.35477163217224,41.22,0.0,True,True
317040,1,1,130,0,317040,14784,0.0,101,29,1.0,40.72655767432358,41.28,0.0,True,True
56808,1,0,144,0,0,1169,0.0,67,77,5.882352941176471,78.45048985712918,0.0,0.0,True,False
7639236,1,0,2464,0,0,1356690,0.0,1370,1094,1.0,32.36380694541361,0.0,0.0,True,False
156,1,1,56,0,156,58,0.0,38,18,3.225806451612903,43.06922979156594,39.17,0.0,True,True
7412400,1,0,366,0,0,93394,0.0,223,143,1.25,66.0549657482312,0.0,0.0,True,False
7605168,1,0,1347,0,0,966634,4.97,743,604,1.0,29.209842519260512,4.97,4.97,True,False
7580136,1,1,4499,0,699744,589831,5.0,2725,1774,1.0,35.01002856325599,0.0,5.0,True,False
5863320,1,0,880,0,0,85243,0.0,508,372,1.0,66.79648044620318,0.0,0.0,True,False
5349576,1,1,185,0,5349576,9107,0.0,112,73,1.2658227848101269,53.63068479796557,54.01,0.0,True,False
780,1,1,124,0,780,522,0.0,91,33,1.2345679012345678,36.60113425011664,37.38,0.0,True,True
336,1,0,64,0,0,94,0.0,35,29,100.0,0.0,100.0,0.0,True,True
7379760,1,0,420,0,0,229536,4.0,244,176,1.4492753623188406,66.91739988408374,0.0,4.0,True,False
828,1,1,10,0,828,181,0.0,9,1,10.0,55.61509507319034,49.77,0.0,True,True
56832,1,1,100,0,56832,1143,0.0,90,10,1.162790697674419,45.23726041917833,44.35,0.0,True,True
7485528,2,1,3130,117678,5515620,167858,0.0,1636,1494,1.0,43.8294649750599,1.86,0.0,True,False
36096,1,1,57,0,36096,330,0.0,48,9,2.1739130434782608,62.211922980000885,63.48,0.0,True,True
7123392,3,1,1720,1399112,3955704,1986712,0.5,973,747,1.0,18.64486792659041,0.0,0.5,True,False
312,1,1,4,0,312,66,0.0,4,0,25.0,73.92697410282663,88.71,0.0,True,True
2496,1,1,21,0,2496,226,0.0,13,8,20.0,72.02072965473204,82.77,0.0,True,True
7473552,3,2,4622,181896,623352,267107,0.17,2442,2180,1.0,42.551527587150176,0.0,0.17,True,False
7396356,1,0,1960,0,0,194884,0.0,922,1038,1.0,66.34917256454676,6.0,0.0,True,False
207684,1,1,99,0,207684,63170,0.0,86,13,1.4705882352941178,26.76038907657009,3.9,0.0,True,True
7594608,1,1,4379,0,2487516,269814,0.0,1844,2535,1.0,48.94677108860191,0.0,0.0,True,False
2427048,1,0,271,0,0,12835,0.0,136,135,2.857142857142857,67.8665371993339,0.0,0.0,True,False
48168,1,1,18,0,48168,5113,0.0,17,1,14.285714285714286,25.19023847218828,0.0,0.0,True,True
86292,1,1,26,0,86292,963,0.0,21,5,5.882352941176471,50.9216845638823,54.06,0.0,True,True
2678316,1,1,52,0,2678316,2600,0.0,46,6,2.380952380952381,57.6737788072254,59.14,0.0,True,False
2618556,1,1,194,0,2618556,29293,0.0,136,58,1.0,27.16792042096707,0.27,0.0,True,True
660,1,1,17,0,660,181,0.0,15,2,8.333333333333334,45.81660943369773,50.79,0.0,True,True
597024,1,0,156,0,0,51723,0.0,71,85,3.8461538461538463,77.31788662597867,2.5,0.0,True,False
1164,1,1,10,0,1164,162,0.01,10,0,10.0,92.1934428253984,97.43,0.01,True,True
1752,1,1,18,0,1752,540,0.0,17,1,12.5,48.31206681565176,0.0,0.0,True,True
4843836,1,1,26,0,50532,186651,0.0,18,8,7.6923076923076925,60.00490838897456,63.07,0.0,True,True
39624,1,0,64,0,0,3169,0.0,50,14,100.0,0.0,0.0,0.0,True,True
1584,1,1,21,0,1476,1412,0.0,19,2,4.761904761904762,52.46559212610544,47.62,0.0,True,True
2772,1,1,104,0,2772,239,0.0,55,49,3.703703703703704,65.15232902803842,67.5,0.0,True,True
7176024,1,0,506,0,0,236808,0.0,243,263,1.5384615384615383,51.120302379628114,0.0,0.0,True,False
1140,1,0,93,0,0,192,0.0,61,32,100.0,0.0,0.0,0.0,True,True
29124,1,1,89,0,29124,378,0.0,70,19,1.639344262295082,61.202524029168856,61.39,0.0,True,True
708,1,1,17,0,708,104,0.0,17,0,5.2631578947368425,76.05270523580481,79.14,0.0,True,True
57912,1,1,13,0,57912,4110,0.0,12,1,25.0,79.82151401721218,93.0,0.0,True,True
2400,1,1,38,0,2400,741,0.0,32,6,9.090909090909092,29.97564299105647,31.19,0.0,True,True
428928,1,1,17,0,52476,28341,0.0,16,1,25.0,74.33361352712512,87.46,0.0,True,True
132,1,1,24,0,132,39,0.0,24,0,4.0,52.64919372602017,55.37,0.0,True,True
1620,1,1,364,0,1620,1207,0.0,174,190,1.408450704225352,52.029028354845295,41.38,0.0,True,True
492,1,1,24,0,492,120,0.0,20,4,5.555555555555555,59.78296617301992,17.7,0.0,True,True
7480656,1,1,107,0,5535624,140378,0.0,49,58,5.2631578947368425,68.75267765120516,71.85,0.0,True,False
408,1,1,27,0,408,91,0.0,16,11,8.333333333333334,65.16206002473116,69.34,0.0,True,True
69960,1,0,82,0,0,6350,0.0,72,10,100.0,0.0,0.0,0.0,True,True
1111260,1,0,80,0,0,28864,0.0,33,47,16.666666666666668,79.19305104195274,0.0,0.0,True,False
468,1,1,15,0,468,65,0.0,13,2,7.142857142857143,67.01577756660849,71.3,0.0,True,True
1612776,1,1,16,0,1176,101172,0.0,14,2,10.0,66.72598219584333,0.0,0.0,True,True
7177452,1,0,954,0,0,134521,0.0,519,435,1.0,67.94118853832335,0.0,0.0,True,False
